Country,Total Cases,Cases,Total Deaths,Deaths,Total Recovered,Date
Equatorial Guinea,1,0,0,0.0,0,2020-03-15
Gabon,1,0,0,0.0,0,2020-03-15
Gibraltar,1,0,0,0.0,0,2020-03-15
Guinea,1,0,0,0.0,0,2020-03-15
Vatican City,1,0,0,0.0,0,2020-03-15
Mauritania,1,0,0,0.0,0,2020-03-15
Mayotte,1,0,0,0.0,0,2020-03-15
Mongolia,1,0,0,0.0,0,2020-03-15
St. Barth,1,0,0,0.0,0,2020-03-15
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-15
Suriname,1,0,0,0.0,0,2020-03-15
Eswatini,1,0,0,0.0,0,2020-03-15
Togo,1,0,0,0.0,0,2020-03-15
U.S. Virgin Islands,1,0,0,0.0,0,2020-03-15
Total:,169333,12680,0,667.0,0,2020-03-15
China,80880,+20,0,0.0,0,2020-03-16
Italy,27980,"+3,233",0,349.0,0,2020-03-16
Iran,14991,"+1,053",0,129.0,0,2020-03-16
Spain,9942,"+1,954",0,48.0,0,2020-03-16
S. Korea,8236,+74,0,0.0,0,2020-03-16
Germany,7272,"+1,459",0,4.0,0,2020-03-16
France,6633,"+1,210",0,21.0,0,2020-03-16
USA,4657,+977,0,18.0,0,2020-03-16
Switzerland,2353,+136,0,5.0,0,2020-03-16
UK,1543,+152,0,20.0,0,2020-03-16
Netherlands,1413,+278,0,4.0,0,2020-03-16
Norway,1348,+92,0,0.0,0,2020-03-16
Sweden,1121,+81,0,4.0,0,2020-03-16
Belgium,1058,+172,0,6.0,0,2020-03-16
Austria,1018,+158,0,2.0,0,2020-03-16
Denmark,914,+50,0,2.0,0,2020-03-16
Japan,827,0,0,3.0,0,2020-03-16
Diamond Princess,696,0,0,0.0,0,2020-03-16
Malaysia,566,+138,0,0.0,0,2020-03-16
Qatar,439,+38,0,0.0,0,2020-03-16
Canada,422,+81,0,3.0,0,2020-03-16
Australia,401,+101,0,0.0,0,2020-03-16
Greece,352,+21,0,0.0,0,2020-03-16
Czechia,344,+51,0,0.0,0,2020-03-16
Portugal,331,+86,0,1.0,0,2020-03-16
Israel,298,+85,0,0.0,0,2020-03-16
Finland,278,+34,0,0.0,0,2020-03-16
Slovenia,253,+34,0,0.0,0,2020-03-16
Singapore,243,+17,0,0.0,0,2020-03-16
Brazil,234,+34,0,0.0,0,2020-03-16
Bahrain,228,+14,0,1.0,0,2020-03-16
Ireland,223,+53,0,0.0,0,2020-03-16
Estonia,205,+34,0,0.0,0,2020-03-16
Iceland,199,+19,0,0.0,0,2020-03-16
Pakistan,184,+131,0,1.0,0,2020-03-16
Poland,177,+52,0,1.0,0,2020-03-16
Romania,168,+29,0,0.0,0,2020-03-16
Egypt,166,+40,0,2.0,0,2020-03-16
Chile,156,+81,0,0.0,0,2020-03-16
Hong Kong,155,+6,0,0.0,0,2020-03-16
Thailand,147,+33,0,0.0,0,2020-03-16
Philippines,142,+2,0,0.0,0,2020-03-16
Indonesia,134,+17,0,0.0,0,2020-03-16
Iraq,133,+9,0,0.0,0,2020-03-16
Saudi Arabia,133,+15,0,0.0,0,2020-03-16
India,129,+15,0,0.0,0,2020-03-16
Kuwait,123,+11,0,0.0,0,2020-03-16
San Marino,109,0,0,0.0,0,2020-03-16
Lebanon,109,0,0,0.0,0,2020-03-16
UAE,98,0,0,0.0,0,2020-03-16
Russia,93,+30,0,0.0,0,2020-03-16
Peru,86,+15,0,0.0,0,2020-03-16
Luxembourg,81,+4,0,0.0,0,2020-03-16
Slovakia,72,+11,0,0.0,0,2020-03-16
Taiwan,67,+8,0,0.0,0,2020-03-16
South Africa,64,+3,0,0.0,0,2020-03-16
Bulgaria,62,+11,0,0.0,0,2020-03-16
Vietnam,61,+4,0,0.0,0,2020-03-16
Algeria,60,+6,0,0.0,0,2020-03-16
Ecuador,58,+21,0,0.0,0,2020-03-16
Croatia,57,+8,0,0.0,0,2020-03-16
Serbia,57,+9,0,0.0,0,2020-03-16
Argentina,56,0,0,0.0,0,2020-03-16
Panama,55,0,0,0.0,0,2020-03-16
Brunei,54,+4,0,0.0,0,2020-03-16
Colombia,54,+20,0,0.0,0,2020-03-16
Mexico,53,+10,0,0.0,0,2020-03-16
Armenia,52,+24,0,0.0,0,2020-03-16
Albania,51,+9,0,0.0,0,2020-03-16
Turkey,47,+29,0,0.0,0,2020-03-16
Cyprus,46,+13,0,0.0,0,2020-03-16
Costa Rica,41,+6,0,0.0,0,2020-03-16
Hungary,39,+7,0,0.0,0,2020-03-16
Palestine,39,+1,0,0.0,0,2020-03-16
Morocco,38,+10,0,0.0,0,2020-03-16
Belarus,36,+9,0,0.0,0,2020-03-16
Latvia,34,+4,0,0.0,0,2020-03-16
Georgia,33,0,0,0.0,0,2020-03-16
Malta,30,+9,0,0.0,0,2020-03-16
Jordan,29,+17,0,0.0,0,2020-03-16
Moldova,29,+6,0,0.0,0,2020-03-16
Uruguay,29,+23,0,0.0,0,2020-03-16
Sri Lanka,28,+10,0,0.0,0,2020-03-16
Azerbaijan,25,+2,0,0.0,0,2020-03-16
Bosnia and Herzegovina,25,+1,0,0.0,0,2020-03-16
Senegal,24,0,0,0.0,0,2020-03-16
Oman,22,0,0,0.0,0,2020-03-16
Afghanistan,21,+5,0,0.0,0,2020-03-16
Dominican Republic,21,+10,0,0.0,0,2020-03-16
Tunisia,20,0,0,0.0,0,2020-03-16
North Macedonia,19,0,0,0.0,0,2020-03-16
Faeroe Islands,18,+7,0,0.0,0,2020-03-16
Lithuania,17,+3,0,0.0,0,2020-03-16
Venezuela,17,0,0,0.0,0,2020-03-16
Burkina Faso,15,+12,0,0.0,0,2020-03-16
Jamaica,15,+5,0,0.0,0,2020-03-16
Martinique,15,+5,0,0.0,0,2020-03-16
Andorra,14,+9,0,0.0,0,2020-03-16
Maldives,13,0,0,0.0,0,2020-03-16
Cambodia,12,0,0,0.0,0,2020-03-16
Macao,11,0,0,0.0,0,2020-03-16
Bolivia,11,+1,0,0.0,0,2020-03-16
French Guiana,11,+4,0,0.0,0,2020-03-16
Kazakhstan,10,+1,0,0.0,0,2020-03-16
Réunion,9,+2,0,0.0,0,2020-03-16
Guatemala,8,+7,0,0.0,0,2020-03-16
New Zealand,8,0,0,0.0,0,2020-03-16
Bangladesh,8,+3,0,0.0,0,2020-03-16
Paraguay,8,0,0,0.0,0,2020-03-16
Uzbekistan,8,+4,0,0.0,0,2020-03-16
Guyana,7,+3,0,0.0,0,2020-03-16
Ukraine,7,+4,0,0.0,0,2020-03-16
Liechtenstein,7,0,0,0.0,0,2020-03-16
Monaco,6,+4,0,0.0,0,2020-03-16
Channel Islands,6,+3,0,0.0,0,2020-03-16
Ghana,6,0,0,0.0,0,2020-03-16
Guadeloupe,6,+1,0,0.0,0,2020-03-16
Honduras,6,+3,0,0.0,0,2020-03-16
Cameroon,5,+1,0,0.0,0,2020-03-16
Ethiopia,5,+1,0,0.0,0,2020-03-16
Puerto Rico,5,0,0,0.0,0,2020-03-16
Rwanda,5,0,0,0.0,0,2020-03-16
Ivory Coast,4,0,0,0.0,0,2020-03-16
Cuba,4,0,0,0.0,0,2020-03-16
Mongolia,4,+3,0,0.0,0,2020-03-16
Trinidad and Tobago,4,+2,0,0.0,0,2020-03-16
French Polynesia,3,0,0,0.0,0,2020-03-16
Gibraltar,3,+2,0,0.0,0,2020-03-16
Guam,3,0,0,0.0,0,2020-03-16
Kenya,3,0,0,0.0,0,2020-03-16
St. Barth,3,+2,0,0.0,0,2020-03-16
Seychelles,3,0,0,0.0,0,2020-03-16
Nigeria,2,0,0,0.0,0,2020-03-16
Aruba,2,0,0,0.0,0,2020-03-16
Curaçao,2,0,0,0.0,0,2020-03-16
DRC,2,0,0,0.0,0,2020-03-16
Namibia,2,0,0,0.0,0,2020-03-16
Saint Lucia,2,0,0,0.0,0,2020-03-16
Saint Martin,2,0,0,0.0,0,2020-03-16
Cayman Islands,1,0,0,1.0,0,2020-03-16
Sudan,1,0,0,0.0,0,2020-03-16
Nepal,1,0,0,0.0,0,2020-03-16
Antigua and Barbuda,1,0,0,0.0,0,2020-03-16
Bahamas,1,0,0,0.0,0,2020-03-16
Benin,1,+1,0,0.0,0,2020-03-16
Bhutan,1,0,0,0.0,0,2020-03-16
CAR,1,0,0,0.0,0,2020-03-16
Congo,1,0,0,0.0,0,2020-03-16
Equatorial Guinea,1,0,0,0.0,0,2020-03-16
Gabon,1,0,0,0.0,0,2020-03-16
Greenland,1,+1,0,0.0,0,2020-03-16
Guinea,1,0,0,0.0,0,2020-03-16
Vatican City,1,0,0,0.0,0,2020-03-16
Liberia,1,+1,0,0.0,0,2020-03-16
Mauritania,1,0,0,0.0,0,2020-03-16
Mayotte,1,0,0,0.0,0,2020-03-16
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-16
Somalia,1,+1,0,0.0,0,2020-03-16
Suriname,1,0,0,0.0,0,2020-03-16
Eswatini,1,0,0,0.0,0,2020-03-16
Tanzania,1,+1,0,0.0,0,2020-03-16
Togo,1,0,0,0.0,0,2020-03-16
U.S. Virgin Islands,1,0,0,0.0,0,2020-03-16
Total:,182400,12836,0,625.0,0,2020-03-16
China,80881,0,0,0,0,2020-03-17
Italy,31506,"+3,526",0,+345,0,2020-03-17
Iran,16169,"+1,178",0,+135,0,2020-03-17
Spain,11826,"+1,884",0,+191,0,2020-03-17
Germany,9367,"+2,095",0,+9,0,2020-03-17
S. Korea,8320,+84,0,+6,0,2020-03-17
France,7730,"+1,097",0,+27,0,2020-03-17
USA,6439,"+1,776",0,+23,0,2020-03-17
Switzerland,2742,+389,0,+8,0,2020-03-17
UK,1950,+407,0,+16,0,2020-03-17
Netherlands,1705,+292,0,+19,0,2020-03-17
Norway,1470,+122,0,0,0,2020-03-17
Austria,1332,+314,0,+1,0,2020-03-17
Belgium,1243,+185,0,0,0,2020-03-17
Sweden,1196,+75,0,+1,0,2020-03-17
Denmark,977,+63,0,0,0,2020-03-17
Japan,878,+45,0,+1,0,2020-03-17
Diamond Princess,696,0,0,0,0,2020-03-17
Malaysia,673,+107,0,+2,0,2020-03-17
Canada,598,+157,0,+4,0,2020-03-17
Australia,452,+51,0,0,0,2020-03-17
Portugal,448,+117,0,0,0,2020-03-17
Qatar,442,+3,0,0,0,2020-03-17
Czechia,434,+90,0,0,0,2020-03-17
Greece,387,+35,0,+1,0,2020-03-17
Brazil,346,+112,0,+1,0,2020-03-17
Israel,337,+39,0,0,0,2020-03-17
Finland,322,+44,0,0,0,2020-03-17
Ireland,292,+69,0,0,0,2020-03-17
Slovenia,275,+22,0,0,0,2020-03-17
Singapore,266,+23,0,0,0,2020-03-17
Iceland,247,+48,0,0,0,2020-03-17
Pakistan,247,+63,0,+-1,0,2020-03-17
Bahrain,241,+13,0,0,0,2020-03-17
Poland,238,+61,0,+1,0,2020-03-17
Estonia,225,+20,0,0,0,2020-03-17
Romania,217,+49,0,0,0,2020-03-17
Chile,201,+45,0,0,0,2020-03-17
Egypt,196,+30,0,+2,0,2020-03-17
Philippines,187,+45,0,0,0,2020-03-17
Thailand,177,+30,0,0,0,2020-03-17
Indonesia,172,+38,0,+2,0,2020-03-17
Saudi Arabia,171,+38,0,0,0,2020-03-17
Hong Kong,168,+13,0,0,0,2020-03-17
Iraq,154,+21,0,+1,0,2020-03-17
India,143,+14,0,+1,0,2020-03-17
Luxembourg,140,+59,0,0,0,2020-03-17
Kuwait,130,+7,0,0,0,2020-03-17
Lebanon,124,+15,0,+1,0,2020-03-17
San Marino,119,+10,0,+2,0,2020-03-17
Peru,117,+31,0,0,0,2020-03-17
Russia,114,+21,0,0,0,2020-03-17
UAE,113,+15,0,0,0,2020-03-17
Ecuador,111,+53,0,0,0,2020-03-17
Turkey,98,+51,0,+1,0,2020-03-17
Slovakia,97,+25,0,0,0,2020-03-17
South Africa,85,+21,0,0,0,2020-03-17
Mexico,82,+29,0,0,0,2020-03-17
Bulgaria,81,+19,0,0,0,2020-03-17
Argentina,79,+14,0,0,0,2020-03-17
Armenia,78,+26,0,0,0,2020-03-17
Taiwan,77,+10,0,0,0,2020-03-17
Serbia,72,+15,0,0,0,2020-03-17
Panama,69,0,0,0,0,2020-03-17
Croatia,69,+12,0,0,0,2020-03-17
Vietnam,66,+5,0,0,0,2020-03-17
Colombia,65,+11,0,0,0,2020-03-17
Algeria,61,+1,0,+1,0,2020-03-17
Latvia,60,+26,0,0,0,2020-03-17
Brunei,56,+2,0,0,0,2020-03-17
Albania,55,+4,0,0,0,2020-03-17
Hungary,50,+11,0,0,0,2020-03-17
Costa Rica,50,+9,0,0,0,2020-03-17
Cyprus,49,+3,0,0,0,2020-03-17
Jordan,48,+19,0,0,0,2020-03-17
Faeroe Islands,47,+29,0,0,0,2020-03-17
Morocco,44,+7,0,+1,0,2020-03-17
Sri Lanka,44,+16,0,0,0,2020-03-17
Palestine,41,+2,0,0,0,2020-03-17
Andorra,39,+25,0,0,0,2020-03-17
Malta,38,+8,0,0,0,2020-03-17
Belarus,36,0,0,0,0,2020-03-17
Azerbaijan,34,+9,0,0,0,2020-03-17
Georgia,34,+1,0,0,0,2020-03-17
Bosnia and Herzegovina,34,+9,0,0,0,2020-03-17
Cambodia,33,+21,0,0,0,2020-03-17
Oman,33,+9,0,0,0,2020-03-17
Kazakhstan,33,+23,0,0,0,2020-03-17
Venezuela,33,+16,0,0,0,2020-03-17
North Macedonia,31,+7,0,0,0,2020-03-17
Moldova,30,+1,0,0,0,2020-03-17
Uruguay,29,0,0,0,0,2020-03-17
Senegal,27,0,0,0,0,2020-03-17
Lithuania,26,+8,0,0,0,2020-03-17
Tunisia,25,+1,0,0,0,2020-03-17
Afghanistan,22,+1,0,0,0,2020-03-17
Dominican Republic,21,0,0,0,0,2020-03-17
Liechtenstein,19,+12,0,0,0,2020-03-17
Martinique,15,0,0,0,0,2020-03-17
Burkina Faso,15,0,0,0,0,2020-03-17
Ukraine,14,+7,0,+1,0,2020-03-17
Macao,13,+1,0,0,0,2020-03-17
Maldives,13,0,0,0,0,2020-03-17
New Zealand,12,+4,0,0,0,2020-03-17
Bolivia,12,+1,0,0,0,2020-03-17
Jamaica,12,0,0,0,0,2020-03-17
French Guiana,11,0,0,0,0,2020-03-17
Uzbekistan,11,+3,0,0,0,2020-03-17
Bangladesh,10,+2,0,0,0,2020-03-17
Cameroon,10,+5,0,0,0,2020-03-17
Monaco,9,0,0,0,0,2020-03-17
Paraguay,9,+1,0,0,0,2020-03-17
Réunion,9,0,0,0,0,2020-03-17
Guatemala,8,0,0,0,0,2020-03-17
Honduras,8,+2,0,0,0,2020-03-17
Guyana,7,0,0,0,0,2020-03-17
Ghana,7,+1,0,0,0,2020-03-17
Rwanda,7,0,0,0,0,2020-03-17
Channel Islands,6,0,0,0,0,2020-03-17
Ethiopia,6,+1,0,0,0,2020-03-17
Guadeloupe,6,0,0,0,0,2020-03-17
Cuba,5,+1,0,0,0,2020-03-17
Guam,5,+2,0,0,0,2020-03-17
Mongolia,5,+1,0,0,0,2020-03-17
Puerto Rico,5,0,0,0,0,2020-03-17
Trinidad and Tobago,5,+1,0,0,0,2020-03-17
Ivory Coast,4,0,0,0,0,2020-03-17
Kenya,4,+1,0,0,0,2020-03-17
Seychelles,4,+1,0,0,0,2020-03-17
Nigeria,3,+1,0,0,0,2020-03-17
Aruba,3,+1,0,0,0,2020-03-17
Curaçao,3,+1,0,0,0,2020-03-17
DRC,3,0,0,0,0,2020-03-17
French Polynesia,3,0,0,0,0,2020-03-17
Gibraltar,3,0,0,0,0,2020-03-17
Mayotte,3,+1,0,0,0,2020-03-17
St. Barth,3,0,0,0,0,2020-03-17
Barbados,2,+2,0,0,0,2020-03-17
Liberia,2,+1,0,0,0,2020-03-17
Montenegro,2,+2,0,0,0,2020-03-17
Namibia,2,0,0,0,0,2020-03-17
Saint Lucia,2,0,0,0,0,2020-03-17
Saint Martin,2,0,0,0,0,2020-03-17
U.S. Virgin Islands,2,+1,0,0,0,2020-03-17
Cayman Islands,1,0,0,0,0,2020-03-17
Sudan,1,0,0,0,0,2020-03-17
Nepal,1,0,0,0,0,2020-03-17
Antigua and Barbuda,1,0,0,0,0,2020-03-17
Bahamas,1,0,0,0,0,2020-03-17
Benin,1,0,0,0,0,2020-03-17
Bhutan,1,0,0,0,0,2020-03-17
CAR,1,0,0,0,0,2020-03-17
Congo,1,0,0,0,0,2020-03-17
Equatorial Guinea,1,0,0,0,0,2020-03-17
Gabon,1,0,0,0,0,2020-03-17
Gambia,1,+1,0,0,0,2020-03-17
Greenland,1,0,0,0,0,2020-03-17
Guinea,1,0,0,0,0,2020-03-17
Vatican City,1,0,0,0,0,2020-03-17
Mauritania,1,0,0,0,0,2020-03-17
St. Vincent Grenadines,1,0,0,0,0,2020-03-17
Somalia,1,0,0,0,0,2020-03-17
Suriname,1,0,0,0,0,2020-03-17
Eswatini,1,0,0,0,0,2020-03-17
Tanzania,1,0,0,0,0,2020-03-17
Togo,1,0,0,0,0,2020-03-17
Total:,198178,15704,0,803,0,2020-03-17
China,80894,0,0,0.0,0,2020-03-18
Italy,35713,"+4,207",0,475.0,0,2020-03-18
Iran,17361,"+1,192",0,147.0,0,2020-03-18
Spain,14769,"+2,943",0,105.0,0,2020-03-18
Germany,12327,"+2,960",0,2.0,0,2020-03-18
USA,9257,"+2,846",0,41.0,0,2020-03-18
France,9134,"+1,404",0,89.0,0,2020-03-18
S. Korea,8413,+93,0,3.0,0,2020-03-18
Switzerland,3115,+373,0,6.0,0,2020-03-18
UK,2626,+676,0,33.0,0,2020-03-18
Netherlands,2051,+346,0,15.0,0,2020-03-18
Austria,1646,+314,0,0.0,0,2020-03-18
Norway,1590,+119,0,3.0,0,2020-03-18
Belgium,1486,+243,0,4.0,0,2020-03-18
Sweden,1292,+96,0,2.0,0,2020-03-18
Denmark,1057,+80,0,0.0,0,2020-03-18
Japan,899,+21,0,0.0,0,2020-03-18
Malaysia,790,+117,0,0.0,0,2020-03-18
Canada,727,+129,0,1.0,0,2020-03-18
Diamond Princess,712,0,0,0.0,0,2020-03-18
Portugal,642,+194,0,1.0,0,2020-03-18
Australia,596,+141,0,1.0,0,2020-03-18
Czechia,522,+88,0,0.0,0,2020-03-18
Brazil,509,+163,0,3.0,0,2020-03-18
Qatar,452,+10,0,0.0,0,2020-03-18
Israel,433,+96,0,0.0,0,2020-03-18
Greece,418,+31,0,0.0,0,2020-03-18
Ireland,366,+74,0,0.0,0,2020-03-18
Finland,359,+37,0,0.0,0,2020-03-18
Singapore,313,+47,0,0.0,0,2020-03-18
Pakistan,307,+60,0,2.0,0,2020-03-18
Poland,287,+49,0,0.0,0,2020-03-18
Slovenia,286,+11,0,0.0,0,2020-03-18
Romania,260,+43,0,0.0,0,2020-03-18
Estonia,258,+33,0,0.0,0,2020-03-18
Bahrain,255,+14,0,0.0,0,2020-03-18
Iceland,250,+3,0,0.0,0,2020-03-18
Saudi Arabia,238,+67,0,0.0,0,2020-03-18
Chile,238,+37,0,0.0,0,2020-03-18
Indonesia,227,+55,0,12.0,0,2020-03-18
Thailand,212,+35,0,0.0,0,2020-03-18
Egypt,210,+14,0,0.0,0,2020-03-18
Luxembourg,203,+63,0,1.0,0,2020-03-18
Philippines,202,+15,0,3.0,0,2020-03-18
Turkey,191,+93,0,1.0,0,2020-03-18
Hong Kong,181,+13,0,0.0,0,2020-03-18
India,169,+26,0,0.0,0,2020-03-18
Ecuador,168,+57,0,1.0,0,2020-03-18
Iraq,164,+10,0,1.0,0,2020-03-18
Russia,147,+33,0,0.0,0,2020-03-18
Peru,145,+28,0,0.0,0,2020-03-18
Kuwait,142,+12,0,0.0,0,2020-03-18
San Marino,140,+21,0,3.0,0,2020-03-18
Lebanon,133,+9,0,0.0,0,2020-03-18
South Africa,116,+31,0,0.0,0,2020-03-18
UAE,113,0,0,0.0,0,2020-03-18
Armenia,110,+32,0,0.0,0,2020-03-18
Slovakia,105,+8,0,0.0,0,2020-03-18
Taiwan,100,+23,0,0.0,0,2020-03-18
Argentina,97,+18,0,0.0,0,2020-03-18
Mexico,93,+11,0,0.0,0,2020-03-18
Colombia,93,+28,0,0.0,0,2020-03-18
Bulgaria,92,+11,0,0.0,0,2020-03-18
Croatia,89,+20,0,0.0,0,2020-03-18
Serbia,89,+17,0,0.0,0,2020-03-18
Panama,86,+17,0,0.0,0,2020-03-18
Vietnam,76,+10,0,0.0,0,2020-03-18
Algeria,75,+14,0,2.0,0,2020-03-18
Latvia,71,+11,0,0.0,0,2020-03-18
Costa Rica,69,+19,0,1.0,0,2020-03-18
Brunei,68,+12,0,0.0,0,2020-03-18
Albania,59,+4,0,1.0,0,2020-03-18
Hungary,58,+8,0,0.0,0,2020-03-18
Cyprus,58,+9,0,0.0,0,2020-03-18
Faeroe Islands,58,+11,0,0.0,0,2020-03-18
Uruguay,58,+8,0,0.0,0,2020-03-18
Jordan,56,+8,0,0.0,0,2020-03-18
Morocco,54,+10,0,0.0,0,2020-03-18
Andorra,53,+14,0,0.0,0,2020-03-18
Belarus,51,+15,0,0.0,0,2020-03-18
Sri Lanka,51,+7,0,0.0,0,2020-03-18
Malta,48,+10,0,0.0,0,2020-03-18
Palestine,44,0,0,0.0,0,2020-03-18
North Macedonia,43,+12,0,0.0,0,2020-03-18
Oman,39,+6,0,0.0,0,2020-03-18
Bosnia and Herzegovina,39,+5,0,0.0,0,2020-03-18
Georgia,38,+4,0,0.0,0,2020-03-18
Cambodia,37,+4,0,0.0,0,2020-03-18
Moldova,36,+6,0,1.0,0,2020-03-18
Senegal,36,+9,0,0.0,0,2020-03-18
Kazakhstan,36,+3,0,0.0,0,2020-03-18
Venezuela,36,+3,0,0.0,0,2020-03-18
Dominican Republic,34,+13,0,1.0,0,2020-03-18
Azerbaijan,34,0,0,0.0,0,2020-03-18
Lithuania,34,+8,0,0.0,0,2020-03-18
Tunisia,29,+2,0,0.0,0,2020-03-18
Liechtenstein,28,+9,0,0.0,0,2020-03-18
Guadeloupe,27,+9,0,0.0,0,2020-03-18
Martinique,23,+8,0,0.0,0,2020-03-18
Afghanistan,22,0,0,0.0,0,2020-03-18
Burkina Faso,20,+5,0,1.0,0,2020-03-18
New Zealand,20,0,0,0.0,0,2020-03-18
Uzbekistan,18,+7,0,0.0,0,2020-03-18
Macao,17,+4,0,0.0,0,2020-03-18
Ukraine,16,+2,0,0.0,0,2020-03-18
Jamaica,15,+2,0,1.0,0,2020-03-18
Bangladesh,14,+4,0,1.0,0,2020-03-18
Cameroon,13,+3,0,0.0,0,2020-03-18
Maldives,13,0,0,0.0,0,2020-03-18
Bolivia,12,0,0,0.0,0,2020-03-18
Réunion,12,+3,0,0.0,0,2020-03-18
French Guiana,11,0,0,0.0,0,2020-03-18
Paraguay,11,+2,0,0.0,0,2020-03-18
Rwanda,11,+4,0,0.0,0,2020-03-18
Cuba,10,+3,0,1.0,0,2020-03-18
Monaco,9,0,0,0.0,0,2020-03-18
Ivory Coast,9,+5,0,0.0,0,2020-03-18
Honduras,9,+1,0,0.0,0,2020-03-18
Guatemala,8,0,0,0.0,0,2020-03-18
Nigeria,8,+5,0,0.0,0,2020-03-18
Gibraltar,8,+5,0,0.0,0,2020-03-18
Guam,8,+3,0,0.0,0,2020-03-18
Montenegro,8,+6,0,0.0,0,2020-03-18
Channel Islands,7,+1,0,0.0,0,2020-03-18
DRC,7,+4,0,0.0,0,2020-03-18
Ghana,7,0,0,0.0,0,2020-03-18
Kenya,7,+3,0,0.0,0,2020-03-18
Trinidad and Tobago,7,+2,0,0.0,0,2020-03-18
Ethiopia,6,0,0,0.0,0,2020-03-18
Mongolia,6,+1,0,0.0,0,2020-03-18
Puerto Rico,6,+1,0,0.0,0,2020-03-18
Seychelles,6,+2,0,0.0,0,2020-03-18
Guyana,4,0,0,0.0,0,2020-03-18
Aruba,4,+1,0,0.0,0,2020-03-18
Equatorial Guinea,4,+3,0,0.0,0,2020-03-18
Curaçao,3,0,0,0.0,0,2020-03-18
French Polynesia,3,0,0,0.0,0,2020-03-18
Gabon,3,0,0,0.0,0,2020-03-18
Kyrgyzstan,3,+3,0,0.0,0,2020-03-18
Mauritius,3,+3,0,0.0,0,2020-03-18
Mayotte,3,0,0,0.0,0,2020-03-18
St. Barth,3,0,0,0.0,0,2020-03-18
Saint Martin,3,+1,0,0.0,0,2020-03-18
Tanzania,3,+2,0,0.0,0,2020-03-18
Sudan,2,+1,0,0.0,0,2020-03-18
Barbados,2,0,0,0.0,0,2020-03-18
Benin,2,+1,0,0.0,0,2020-03-18
Bermuda,2,+2,0,0.0,0,2020-03-18
Greenland,2,+1,0,0.0,0,2020-03-18
Liberia,2,0,0,0.0,0,2020-03-18
Mauritania,2,+1,0,0.0,0,2020-03-18
Namibia,2,0,0,0.0,0,2020-03-18
New Caledonia,2,+2,0,0.0,0,2020-03-18
Saint Lucia,2,0,0,0.0,0,2020-03-18
U.S. Virgin Islands,2,0,0,0.0,0,2020-03-18
Zambia,2,+2,0,0.0,0,2020-03-18
Cayman Islands,1,0,0,0.0,0,2020-03-18
Nepal,1,0,0,0.0,0,2020-03-18
Antigua and Barbuda,1,0,0,0.0,0,2020-03-18
Bahamas,1,0,0,0.0,0,2020-03-18
Bhutan,1,0,0,0.0,0,2020-03-18
CAR,1,0,0,0.0,0,2020-03-18
Congo,1,0,0,0.0,0,2020-03-18
Djibouti,1,+1,0,0.0,0,2020-03-18
Gambia,1,0,0,0.0,0,2020-03-18
Guinea,1,0,0,0.0,0,2020-03-18
Vatican City,1,0,0,0.0,0,2020-03-18
Montserrat,1,+1,0,0.0,0,2020-03-18
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-18
Sint Maarten,1,+1,0,0.0,0,2020-03-18
Somalia,1,0,0,0.0,0,2020-03-18
Suriname,1,0,0,0.0,0,2020-03-18
Eswatini,1,0,0,0.0,0,2020-03-18
Togo,1,0,0,0.0,0,2020-03-18
Total:,218663,20432,0,965.0,0,2020-03-18
China,80894,+13,0,11.0,0,2020-03-19
Italy,31506,"+3,526",0,345.0,0,2020-03-19
Iran,16169,"+1,178",0,135.0,0,2020-03-19
Spain,11826,"+1,884",0,191.0,0,2020-03-19
Germany,9367,"+2,095",0,9.0,0,2020-03-19
S. Korea,8320,+84,0,6.0,0,2020-03-19
France,7730,"+1,097",0,27.0,0,2020-03-19
USA,6411,"+1,748",0,23.0,0,2020-03-19
Switzerland,2742,+389,0,8.0,0,2020-03-19
UK,1950,+407,0,16.0,0,2020-03-19
Netherlands,1705,+292,0,19.0,0,2020-03-19
Norway,1471,+123,0,0.0,0,2020-03-19
Austria,1332,+314,0,1.0,0,2020-03-19
Belgium,1243,+185,0,0.0,0,2020-03-19
Sweden,1196,+75,0,1.0,0,2020-03-19
Denmark,977,+63,0,0.0,0,2020-03-19
Japan,878,+45,0,1.0,0,2020-03-19
Diamond Princess,712,0,0,0.0,0,2020-03-19
Malaysia,673,+107,0,2.0,0,2020-03-19
Canada,598,+157,0,4.0,0,2020-03-19
Australia,455,+54,0,0.0,0,2020-03-19
Portugal,448,+117,0,0.0,0,2020-03-19
Qatar,442,+3,0,0.0,0,2020-03-19
Czechia,434,+90,0,0.0,0,2020-03-19
Greece,387,+35,0,1.0,0,2020-03-19
Brazil,346,+112,0,1.0,0,2020-03-19
Israel,337,+39,0,0.0,0,2020-03-19
Finland,322,+44,0,0.0,0,2020-03-19
Ireland,292,+69,0,0.0,0,2020-03-19
Slovenia,275,+22,0,0.0,0,2020-03-19
Singapore,266,+23,0,0.0,0,2020-03-19
Iceland,247,+48,0,0.0,0,2020-03-19
Pakistan,247,+63,0,0.0,0,2020-03-19
Bahrain,241,+13,0,0.0,0,2020-03-19
Poland,238,+61,0,1.0,0,2020-03-19
Estonia,225,+20,0,0.0,0,2020-03-19
